,title,word count,l1,l2,l3,l4,l5,l6,l7,l8
https://colorcodedlyrics.com/d-unit-diyunis-lockdown,Lockdown,352,0.122159091,0.198863636,0.258522727,0.284090909,0.303977273,0.329545455,0.352272727,0.355113636
https://colorcodedlyrics.com/d-unit-diyunis-luv-me,Luv Me,252,0.107142857,0.154761905,0.23015873,0.297619048,0.30952381,0.345238095,0.392857143,0.412698413
https://colorcodedlyrics.com/d-unit-diyunis-luv-vision,Luv Vision,168,0.107142857,0.244047619,0.285714286,0.333333333,0.333333333,0.369047619,0.380952381,0.392857143
https://colorcodedlyrics.com/d-unit-diyunis-neujjam-late,늦잠,195,0.071794872,0.174358974,0.302564103,0.369230769,0.415384615,0.446153846,0.456410256,0.466666667
https://colorcodedlyrics.com/d-unit-diyunis-scarecrow-heosuabi,허수아비,315,0.146031746,0.2,0.266666667,0.292063492,0.323809524,0.358730159,0.365079365,0.368253968
https://colorcodedlyrics.com/d-unit-diyunis-stay-alive-salanama-feat-vasco-baseuko,살아남아,145,0.124137931,0.193103448,0.255172414,0.289655172,0.303448276,0.324137931,0.344827586,0.35862069
https://colorcodedlyrics.com/d-unit-diyunis-stereo,Stereo,179,0.100558659,0.156424581,0.206703911,0.284916201,0.318435754,0.368715084,0.374301676,0.379888268
https://colorcodedlyrics.com/d-unit-diyunis-turn-the-lights-on,Turn The Lights On,217,0.082949309,0.165898618,0.230414747,0.294930876,0.313364055,0.350230415,0.35483871,0.359447005
https://colorcodedlyrics.com/d-unit-it-s-you,너야,346,0.086705202,0.130057803,0.205202312,0.268786127,0.309248555,0.320809249,0.323699422,0.343930636
https://colorcodedlyrics.com/d-unit-thank-you-feat-beenzino,Thank You,231,0.151515152,0.225108225,0.25974026,0.277056277,0.329004329,0.376623377,0.402597403,0.424242424
https://colorcodedlyrics.com/d-unit-thank-you,Thank You,212,0.127358491,0.221698113,0.245283019,0.264150943,0.311320755,0.372641509,0.400943396,0.419811321
https://colorcodedlyrics.com/daehyun-b-p-shadow-feat-zelo,Shadow,337,0.115727003,0.181008902,0.270029674,0.305637982,0.341246291,0.421364985,0.430267062,0.43620178
https://colorcodedlyrics.com/daesung_daeseong_-_lunatic,루나틱,231,0.103896104,0.147186147,0.298701299,0.367965368,0.385281385,0.41991342,0.41991342,0.428571429
https://colorcodedlyrics.com/dae_guk_nam_ah_-_lady_cc_lyrics,Lady,238,0.113445378,0.163865546,0.260504202,0.273109244,0.298319328,0.357142857,0.386554622,0.403361345
https://colorcodedlyrics.com/dal-shabet-b-b-b-big-baby-baby,B.B.B (Big Baby Baby),362,0.093922652,0.113259669,0.160220994,0.20441989,0.232044199,0.29281768,0.306629834,0.312154696
https://colorcodedlyrics.com/dal-shabet-dalsyabes-chu-ma-boy,Chu Ma Boy,270,0.211111111,0.255555556,0.322222222,0.366666667,0.411111111,0.462962963,0.466666667,0.477777778
https://colorcodedlyrics.com/dal-shabet-dalsyabes-dalshabet-girls,Dalshabet Girls,36,0.111111111,0.138888889,0.222222222,0.305555556,0.361111111,0.388888889,0.416666667,0.416666667
https://colorcodedlyrics.com/dal-shabet-dalsyabes-disco-time,Disco Time,235,0.114893617,0.204255319,0.353191489,0.391489362,0.408510638,0.45106383,0.459574468,0.472340426
https://colorcodedlyrics.com/dal-shabet-dalsyabes-don-t-touch-yuliinhyeong,유리인형,205,0.073170732,0.092682927,0.165853659,0.219512195,0.229268293,0.243902439,0.243902439,0.253658537
https://colorcodedlyrics.com/dal-shabet-dalsyabes-falling-in-love,Falling In Love,337,0.145400593,0.231454006,0.296735905,0.329376855,0.347181009,0.382789318,0.385756677,0.385756677
https://colorcodedlyrics.com/dal-shabet-dalsyabes-feat-makustle-meikeoseul-girls-girls-girls,Girls Girls,146,0.178082192,0.212328767,0.308219178,0.431506849,0.452054795,0.493150685,0.52739726,0.52739726
https://colorcodedlyrics.com/dal-shabet-dalsyabes-feat-nassun-nachseon-dagawa-bwa-come-to-me,다가와 봐,334,0.068862275,0.239520958,0.27245509,0.28742515,0.308383234,0.347305389,0.350299401,0.353293413
https://colorcodedlyrics.com/dal-shabet-dalsyabes-fire-it-up,Fire It Up,194,0.108247423,0.154639175,0.216494845,0.262886598,0.288659794,0.319587629,0.324742268,0.324742268
https://colorcodedlyrics.com/dal-shabet-dalsyabes-for-daling-syaleuleu,샤르르,245,0.102040816,0.155102041,0.171428571,0.216326531,0.232653061,0.293877551,0.306122449,0.318367347
https://colorcodedlyrics.com/dal-shabet-dalsyabes-from-head-to-toe-meolibuteo-balggeutggaji-subin-solo,머리부터 발끝까지,291,0.065292096,0.103092784,0.216494845,0.250859107,0.274914089,0.35395189,0.384879725,0.391752577
https://colorcodedlyrics.com/dal-shabet-dalsyabes-gently-jigeusi,지긋이,327,0.058103976,0.146788991,0.19266055,0.250764526,0.259938838,0.296636086,0.29969419,0.302752294
https://colorcodedlyrics.com/dal-shabet-dalsyabes-have-don-t-have-issgi-eobsgi,있기 없기,423,0.082742317,0.222222222,0.314420804,0.330969267,0.340425532,0.468085106,0.468085106,0.477541371
https://colorcodedlyrics.com/dal-shabet-dalsyabes-hey-mr-chu,Hey Mr. Chu~♥,259,0.108108108,0.200772201,0.250965251,0.324324324,0.378378378,0.393822394,0.409266409,0.416988417
https://colorcodedlyrics.com/dal-shabet-dalsyabes-i-m-not,I&#8217;m Not,306,0.14379085,0.183006536,0.232026144,0.267973856,0.297385621,0.362745098,0.369281046,0.369281046
https://colorcodedlyrics.com/dal-shabet-dalsyabes-joker,Joker,255,0.137254902,0.192156863,0.28627451,0.329411765,0.360784314,0.392156863,0.403921569,0.403921569
https://colorcodedlyrics.com/dal-shabet-dalsyabes-let-it-go,Let It Go,243,0.135802469,0.209876543,0.242798354,0.333333333,0.345679012,0.366255144,0.366255144,0.382716049
https://colorcodedlyrics.com/dal-shabet-dalsyabes-love-shake,Love Shake,271,0.158671587,0.210332103,0.276752768,0.328413284,0.332103321,0.354243542,0.354243542,0.354243542
https://colorcodedlyrics.com/dal-shabet-dalsyabes-lyrics-index,Dal★Shabet Lyrics Index,16,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
https://colorcodedlyrics.com/dal-shabet-dalsyabes-maelyeogdeongeoli-very-charming-hottie,매력덩어리,242,0.037190083,0.115702479,0.123966942,0.165289256,0.17768595,0.202479339,0.202479339,0.260330579
https://colorcodedlyrics.com/dal-shabet-dalsyabes-many-boys,Many Boys,219,0.155251142,0.168949772,0.196347032,0.264840183,0.292237443,0.337899543,0.356164384,0.365296804
https://colorcodedlyrics.com/dal-shabet-dalsyabes-maybe-eojjeom-narr-by-ahn-jae-hyun,어쩜,375,0.130666667,0.208,0.266666667,0.301333333,0.32,0.386666667,0.394666667,0.408
https://colorcodedlyrics.com/dal-shabet-dalsyabes-mirror,Mirror,372,0.120967742,0.134408602,0.25,0.303763441,0.346774194,0.430107527,0.430107527,0.448924731
https://colorcodedlyrics.com/dal-shabet-dalsyabes-moonlight,Moonlight,215,0.148837209,0.195348837,0.265116279,0.358139535,0.390697674,0.409302326,0.418604651,0.427906977
https://colorcodedlyrics.com/dal-shabet-dalsyabes-nae-dalileul-bwa-be-ambitious-look-at-my-legs,내 다리를 봐,341,0.076246334,0.152492669,0.214076246,0.255131965,0.269794721,0.307917889,0.319648094,0.340175953
https://colorcodedlyrics.com/dal-shabet-dalsyabes-niga-eobsi-nan-without-you-i,니가 없이 난…,430,0.2,0.265116279,0.374418605,0.43255814,0.476744186,0.548837209,0.553488372,0.562790698
https://colorcodedlyrics.com/dal-shabet-dalsyabes-obsessed-hollyeo,홀려,304,0.092105263,0.167763158,0.233552632,0.3125,0.345394737,0.378289474,0.388157895,0.407894737
https://colorcodedlyrics.com/dal-shabet-dalsyabes-ok-boy,Ok Boy,144,0.076388889,0.173611111,0.277777778,0.381944444,0.402777778,0.416666667,0.423611111,0.451388889
https://colorcodedlyrics.com/dal-shabet-dalsyabes-shakalaka,Shakalaka,159,0.081761006,0.125786164,0.150943396,0.213836478,0.270440252,0.34591195,0.34591195,0.34591195
https://colorcodedlyrics.com/dal-shabet-dalsyabes-someone-like-you-neogateun,너같은,325,0.098461538,0.169230769,0.267692308,0.295384615,0.332307692,0.390769231,0.396923077,0.4
https://colorcodedlyrics.com/dal-shabet-dalsyabes-summer-break,Summer Break,245,0.126530612,0.167346939,0.179591837,0.216326531,0.244897959,0.297959184,0.310204082,0.318367347
https://colorcodedlyrics.com/dal-shabet-dalsyabes-to-darling,To.Darling,130,0.176923077,0.238461538,0.284615385,0.330769231,0.346153846,0.415384615,0.423076923,0.453846154
https://colorcodedlyrics.com/dal-shabet-dalsyabes-_-bling-bling-cc-lyrics,블링블링,257,0.073929961,0.217898833,0.241245136,0.287937743,0.299610895,0.342412451,0.342412451,0.361867704
https://colorcodedlyrics.com/dal-shabet-mr-bang-bang,Mr. Bang Bang,265,0.105660377,0.166037736,0.256603774,0.290566038,0.335849057,0.381132075,0.381132075,0.41509434
https://colorcodedlyrics.com/dal-shabet-rewind,Rewind,328,0.12804878,0.164634146,0.219512195,0.277439024,0.307926829,0.396341463,0.402439024,0.411585366
https://colorcodedlyrics.com/dal-shabet-the-one-all-going-neoyeossnabwa,너였나봐,302,0.119205298,0.185430464,0.245033113,0.324503311,0.324503311,0.407284768,0.410596026,0.420529801
https://colorcodedlyrics.com/dalmatian-dalmasian-cha-aneseo-drive,차 안에서 (Drive),224,0.102678571,0.200892857,0.258928571,0.321428571,0.334821429,0.388392857,0.397321429,0.40625
https://colorcodedlyrics.com/dalmatian-dalmasian-hurt-me,Hurt Me,256,0.0859375,0.13671875,0.16796875,0.2109375,0.23046875,0.296875,0.296875,0.3203125
https://colorcodedlyrics.com/dalmatian-dalmasian-lost-in-love-cc-lyrics,Dalmatian (달마시안) &#8211; Lost In Love (CC Lyrics),215,0.106976744,0.186046512,0.227906977,0.302325581,0.325581395,0.36744186,0.372093023,0.372093023
https://colorcodedlyrics.com/dalmatian-dalmasian-lover-cop,DALMATIAN (달마시안) &#8211; Lover Cop,332,0.18373494,0.259036145,0.295180723,0.346385542,0.364457831,0.403614458,0.439759036,0.454819277
https://colorcodedlyrics.com/dalmatian-dalmasian-real-eyes-cc-lyrics,Dalmatian (달마시안) &#8211; Real Eyes (CC Lyrics),308,0.107142857,0.217532468,0.305194805,0.357142857,0.363636364,0.366883117,0.37012987,0.373376623
https://colorcodedlyrics.com/dalmatian-dalmasian-still-by-ur-side,Still By Ur side<em></em>,280,0.114285714,0.214285714,0.264285714,0.292857143,0.307142857,0.342857143,0.353571429,0.375
https://colorcodedlyrics.com/dalmatian_dalmasian_-_e_r,E.R,361,0.149584488,0.1966759,0.252077562,0.288088643,0.329639889,0.351800554,0.35734072,0.36565097
https://colorcodedlyrics.com/dalmatian_dalmasian_-_really_really_feat_sohyun_sohyeon_cc_lyrics,Dalmatian (달마시안) &#8211; Really Really (Feat. Sohyun(소현)) (CC Lyrics),266,0.112781955,0.169172932,0.233082707,0.30075188,0.319548872,0.353383459,0.372180451,0.387218045
https://colorcodedlyrics.com/dalshabet-dalsyabes-fri-sat-sun-geumtoil,금토일,292,0.133561644,0.178082192,0.253424658,0.284246575,0.321917808,0.383561644,0.421232877,0.424657534
https://colorcodedlyrics.com/dalshabet-dalsyabes-hard-2-love-joheunigga,좋으니까,346,0.106936416,0.248554913,0.329479769,0.369942197,0.39017341,0.410404624,0.413294798,0.424855491
https://colorcodedlyrics.com/dalshabet-dalsyabes-pick-rocket-cc-lyrics,핑크 로켓,250,0.144,0.2,0.244,0.252,0.264,0.272,0.276,0.32
https://colorcodedlyrics.com/dalshabet-dalsyabes-sseom-mwo,"썸, 뭐?",282,0.212765957,0.234042553,0.276595745,0.358156028,0.393617021,0.425531915,0.457446809,0.475177305
https://colorcodedlyrics.com/dal_shabet-supa-dupa-diva-cc-lyrics,수파 두파 디바,172,0.151162791,0.209302326,0.284883721,0.308139535,0.325581395,0.348837209,0.38372093,0.401162791
https://colorcodedlyrics.com/dal_shabet_dalsyabes_-_hit_u_cc_lyrics,Hit U,380,0.092105263,0.136842105,0.163157895,0.223684211,0.226315789,0.257894737,0.305263158,0.334210526
https://colorcodedlyrics.com/dancing-genome-daensinggenom-i-m-so-sexy,I&#8217;m So Sexy,228,0.135964912,0.171052632,0.25,0.285087719,0.355263158,0.364035088,0.368421053,0.372807018
https://colorcodedlyrics.com/dasoni-dasoni-good-bye,Good Bye,235,0.144680851,0.174468085,0.272340426,0.29787234,0.331914894,0.361702128,0.370212766,0.382978723
https://colorcodedlyrics.com/dasoni-dasoni-said-so-often-common-words-aju-heunhan-mal,아주 흔한 말,260,0.146153846,0.180769231,0.234615385,0.296153846,0.330769231,0.388461538,0.403846154,0.411538462
https://colorcodedlyrics.com/davichi-again-heeojyeossda-mannassda,헤어졌다 만났다,359,0.114206128,0.164345404,0.231197772,0.272980501,0.298050139,0.448467967,0.451253482,0.504178273
https://colorcodedlyrics.com/davichi-arm-pillow-palbegae,팔베개,267,0.112359551,0.187265918,0.235955056,0.243445693,0.265917603,0.299625468,0.314606742,0.359550562
https://colorcodedlyrics.com/davichi-cry-for-love-salanghandago-malhaessji,사랑한다고 말했지,268,0.145522388,0.231343284,0.339552239,0.354477612,0.365671642,0.5,0.503731343,0.51119403
https://colorcodedlyrics.com/davichi-dabichi-because-its-you-neolaseo,너라서,193,0.103626943,0.176165803,0.233160622,0.29015544,0.29015544,0.305699482,0.305699482,0.310880829
https://colorcodedlyrics.com/davichi-dabichi-beside-nae-yeope-geudaein-geol,내 옆에 그대인 걸,367,0.14986376,0.223433243,0.253405995,0.272479564,0.286103542,0.395095368,0.400544959,0.40599455
https://colorcodedlyrics.com/davichi-dabichi-cry-again-ddo-unda-ddo,또 운다 또,238,0.105042017,0.163865546,0.180672269,0.218487395,0.273109244,0.31512605,0.323529412,0.336134454
https://colorcodedlyrics.com/davichi-dabichi-do-men-cry-namjado-unayo,남자도 우나요,258,0.089147287,0.220930233,0.275193798,0.298449612,0.348837209,0.418604651,0.418604651,0.430232558
https://colorcodedlyrics.com/davichi-dabichi-dont-say-goodbye-annyeongilago-malhajima-cc-lyrics,Davichi (다비치) &#8211; Don&#039;t say goodbye (안녕이라고 말하지마) (CC Lyrics),288,0.111111111,0.190972222,0.253472222,0.277777778,0.315972222,0.385416667,0.399305556,0.40625
https://colorcodedlyrics.com/davichi-dabichi-duliseo-hanjanhae-just-the-two-of-u,둘이서 한잔해,311,0.118971061,0.160771704,0.221864952,0.266881029,0.295819936,0.318327974,0.324758842,0.356913183
https://colorcodedlyrics.com/davichi-dabichi-it-s-alright-this-is-love-gwaenchanha-salangiya,괜찮아 사랑이야,174,0.137931034,0.201149425,0.270114943,0.362068966,0.390804598,0.413793103,0.442528736,0.454022989
https://colorcodedlyrics.com/davichi-dabichi-sorry-i-m-happy-haengboghaeseo-mianhae,행복해서 미안해,289,0.155709343,0.24567474,0.30449827,0.335640138,0.356401384,0.439446367,0.446366782,0.456747405
https://colorcodedlyrics.com/davichi-dabichi-two-lovers-dusalang-feat-mad-clown,두사랑,516,0.19379845,0.230620155,0.308139535,0.395348837,0.430232558,0.467054264,0.484496124,0.503875969
https://colorcodedlyrics.com/davichi-dabichi-you-are-my-everything,You Are My Everything,301,0.136212625,0.202657807,0.252491694,0.289036545,0.3089701,0.34551495,0.372093023,0.405315615
https://colorcodedlyrics.com/davichi-feat-haha-love-amp-war-salanggwa-jeonjaeng,사랑과 전쟁,410,0.136585366,0.204878049,0.282926829,0.343902439,0.353658537,0.395121951,0.404878049,0.42195122
https://colorcodedlyrics.com/davichi-forgetting-geudaereul-itneundaneun-geon,그대를 잊는다는 건,207,0.096618357,0.154589372,0.217391304,0.280193237,0.29468599,0.338164251,0.362318841,0.367149758
https://colorcodedlyrics.com/davichi-hate-you-even-though-i-love-you-miwodo-salanghanigga,미워도 사랑하니까,322,0.155279503,0.177018634,0.214285714,0.242236025,0.285714286,0.357142857,0.372670807,0.378881988
https://colorcodedlyrics.com/davichi-i-made-an-accident-sagochyeosseoyo,사고쳤어요,273,0.113553114,0.223443223,0.271062271,0.3003663,0.336996337,0.388278388,0.395604396,0.406593407
https://colorcodedlyrics.com/davichi-i-want-to-be-brave-and-break-up-yongginae-heeojillae,용기내 헤어질래,272,0.091911765,0.161764706,0.198529412,0.238970588,0.308823529,0.378676471,0.389705882,0.404411765
https://colorcodedlyrics.com/davichi-love-my-love-salang-salanga,사랑 사랑아,273,0.117216117,0.139194139,0.15018315,0.172161172,0.208791209,0.271062271,0.274725275,0.274725275
https://colorcodedlyrics.com/davichi-lyrics-index,Davichi Lyrics Index,62,0.096774194,0.14516129,0.193548387,0.225806452,0.241935484,0.241935484,0.290322581,0.290322581
https://colorcodedlyrics.com/davichi-naege-neon,나에게 넌,354,0.161016949,0.209039548,0.265536723,0.305084746,0.350282486,0.398305085,0.406779661,0.426553672
https://colorcodedlyrics.com/davichi-nagging-jansoli,잔소리,272,0.073529412,0.25,0.283088235,0.316176471,0.338235294,0.404411765,0.415441176,0.430147059
https://colorcodedlyrics.com/davichi-one-person-s-story-han-salam-yaegi,한 사람 얘기,237,0.151898734,0.210970464,0.286919831,0.358649789,0.41350211,0.464135021,0.47257384,0.481012658
https://colorcodedlyrics.com/davichi-starry-night-byeoli-bichnaneun-bam,별이 빛나는 밤,274,0.105839416,0.186131387,0.237226277,0.324817518,0.383211679,0.434306569,0.437956204,0.452554745
https://colorcodedlyrics.com/davichi-tears-mas-isseoseo-nunmuli,맛 있어서 눈물이,224,0.138392857,0.223214286,0.290178571,0.3125,0.370535714,0.428571429,0.4375,0.441964286
https://colorcodedlyrics.com/davichi-the-letter-pyeonji,편지,281,0.177935943,0.231316726,0.291814947,0.330960854,0.338078292,0.40569395,0.40569395,0.412811388
https://colorcodedlyrics.com/davichi-the-thing-that-still-comes-up-in-my-memory-uliui-siganeun-daleuda,우리의 시간은 다르다,243,0.189300412,0.251028807,0.283950617,0.316872428,0.341563786,0.41563786,0.448559671,0.456790123
https://colorcodedlyrics.com/davichi_-_time_please_stop_cc_lyrics,시간아 멈춰라,237,0.084388186,0.126582278,0.219409283,0.299578059,0.35021097,0.400843882,0.430379747,0.443037975
https://colorcodedlyrics.com/davichi_dabichi_-_8282_cc_lyrics,8282,200,0.095,0.14,0.175,0.22,0.24,0.3,0.315,0.325
https://colorcodedlyrics.com/davichi_dabichi_-_hot_stuff_cc_lyrics,Hot Stuff,352,0.147727273,0.207386364,0.264204545,0.332386364,0.34375,0.360795455,0.377840909,0.411931818
https://colorcodedlyrics.com/davichi_dabichi_-_my_man_cc_lyrics,My Man,186,0.102150538,0.150537634,0.247311828,0.258064516,0.290322581,0.365591398,0.365591398,0.387096774
https://colorcodedlyrics.com/dawon-go-ready-go,Go Ready Go,269,0.130111524,0.234200743,0.330855019,0.349442379,0.379182156,0.397769517,0.412639405,0.431226766
https://colorcodedlyrics.com/day6-alone-honjaya,혼자야,185,0.124324324,0.232432432,0.286486486,0.362162162,0.394594595,0.421621622,0.421621622,0.437837838
https://colorcodedlyrics.com/day6-beautiful-yebbeosseo,예뻤어,338,0.162721893,0.177514793,0.210059172,0.266272189,0.307692308,0.399408284,0.428994083,0.431952663
https://colorcodedlyrics.com/day6-better-better,Better Better,165,0.139393939,0.16969697,0.309090909,0.357575758,0.418181818,0.454545455,0.490909091,0.496969697
https://colorcodedlyrics.com/day6-blood,Blood,219,0.136986301,0.210045662,0.260273973,0.328767123,0.337899543,0.410958904,0.410958904,0.410958904
https://colorcodedlyrics.com/day6-can-joheungeol-mwo-eoddeoghae,좋은걸 뭐 어떡해,342,0.18128655,0.266081871,0.350877193,0.397660819,0.441520468,0.470760234,0.479532164,0.494152047
https://colorcodedlyrics.com/day6-can-say-eoddeohge-malhae,어떻게 말해,271,0.114391144,0.177121771,0.273062731,0.335793358,0.36900369,0.435424354,0.442804428,0.464944649
https://colorcodedlyrics.com/day6-colors-final-ver,Colors,279,0.121863799,0.17562724,0.243727599,0.290322581,0.297491039,0.35125448,0.358422939,0.376344086
https://colorcodedlyrics.com/day6-colors,Colors,273,0.124542125,0.179487179,0.238095238,0.285714286,0.293040293,0.347985348,0.355311355,0.373626374
https://colorcodedlyrics.com/day6-congratulations-final-ver,Congratulations,427,0.133489461,0.201405152,0.266978923,0.327868852,0.362997658,0.407494145,0.421545667,0.426229508
https://colorcodedlyrics.com/day6-congratulations,Congratulations,427,0.133489461,0.201405152,0.266978923,0.327868852,0.362997658,0.407494145,0.421545667,0.426229508
https://colorcodedlyrics.com/day6-dance-dance,DANCE DANCE,350,0.097142857,0.214285714,0.26,0.34,0.371428571,0.402857143,0.422857143,0.434285714
https://colorcodedlyrics.com/day6-first-time,First Time,195,0.123076923,0.194871795,0.271794872,0.317948718,0.358974359,0.4,0.4,0.405128205
https://colorcodedlyrics.com/day6-freely-freehage-final-ver,Free하게,277,0.064981949,0.216606498,0.335740072,0.371841155,0.454873646,0.476534296,0.480144404,0.490974729
https://colorcodedlyrics.com/day6-freely-freehage,Free하게,315,0.06984127,0.225396825,0.33015873,0.361904762,0.434920635,0.473015873,0.476190476,0.485714286
https://colorcodedlyrics.com/day6-geuleol-tende,그럴 텐데,291,0.041237113,0.065292096,0.140893471,0.213058419,0.237113402,0.343642612,0.357388316,0.367697595
https://colorcodedlyrics.com/day6-goodbye-winter-gyeouli-ganda,겨울이 간다,195,0.174358974,0.220512821,0.256410256,0.282051282,0.317948718,0.384615385,0.41025641,0.425641026
https://colorcodedlyrics.com/day6-habits-beoleusi-dwaesseo-final-ver,버릇이 됐어,499,0.148296593,0.21242485,0.268537074,0.300601202,0.330661323,0.394789579,0.404809619,0.406813627
https://colorcodedlyrics.com/day6-habits-beoleusi-dwaesseo,버릇이 됐어,484,0.150826446,0.216942149,0.274793388,0.30785124,0.338842975,0.404958678,0.415289256,0.417355372
https://colorcodedlyrics.com/day6-hunt,Hunt,270,0.12962963,0.207407407,0.233333333,0.292592593,0.322222222,0.374074074,0.385185185,0.4
https://colorcodedlyrics.com/day6-i-hope,바래,207,0.106280193,0.169082126,0.222222222,0.231884058,0.236714976,0.236714976,0.236714976,0.236714976
https://colorcodedlyrics.com/day6-i-loved-you,I Loved You,292,0.136986301,0.195205479,0.226027397,0.26369863,0.287671233,0.308219178,0.359589041,0.373287671
https://colorcodedlyrics.com/day6-i-need-somebody-nugunga-pilyohae,누군가 필요해,179,0.156424581,0.201117318,0.296089385,0.357541899,0.379888268,0.463687151,0.469273743,0.48603352
https://colorcodedlyrics.com/day6-lean-oneuleun-naege,오늘은 내게,277,0.115523466,0.205776173,0.292418773,0.342960289,0.379061372,0.422382671,0.433212996,0.454873646
https://colorcodedlyrics.com/day6-letting-go-noha-noha-noha-rebooted-ver,놓아 놓아 놓아,332,0.153614458,0.21686747,0.310240964,0.391566265,0.445783133,0.448795181,0.448795181,0.448795181
https://colorcodedlyrics.com/day6-letting-go-noha-noha-noha,DAY6 &#8211; Letting Go (놓아 놓아 놓아),335,0.152238806,0.217910448,0.307462687,0.391044776,0.441791045,0.456716418,0.456716418,0.459701493
https://colorcodedlyrics.com/day6-like-johahabnida,좋아합니다,233,0.098712446,0.201716738,0.240343348,0.30472103,0.334763948,0.407725322,0.420600858,0.467811159
https://colorcodedlyrics.com/day6-like-sun-taeyangcheoleom-final-ver,태양처럼,331,0.090634441,0.193353474,0.247734139,0.305135952,0.344410876,0.374622356,0.383685801,0.410876133
https://colorcodedlyrics.com/day6-like-that-sun-taeyangcheoleom,태양처럼,321,0.093457944,0.199376947,0.255451713,0.314641745,0.355140187,0.386292835,0.395638629,0.420560748
https://colorcodedlyrics.com/day6-ll-remember-namgyeodulge,남겨둘게,190,0.089473684,0.147368421,0.2,0.252631579,0.284210526,0.384210526,0.384210526,0.384210526
https://colorcodedlyrics.com/day6-ll-try-nolyeoghaebolgeyo,노력해볼게요,140,0.128571429,0.2,0.228571429,0.342857143,0.342857143,0.357142857,0.392857143,0.392857143
https://colorcodedlyrics.com/day6-love-someone-geuleohdeolagoyo,그렇더라고요,294,0.078231293,0.180272109,0.241496599,0.306122449,0.319727891,0.394557823,0.418367347,0.418367347
https://colorcodedlyrics.com/day6-lyrics-index,DAY6 Index,24,0.125,0.166666667,0.25,0.25,0.25,0.291666667,0.291666667,0.291666667
https://colorcodedlyrics.com/day6-m-serious-jangnan-aninde,장난 아닌데,346,0.072254335,0.121387283,0.228323699,0.280346821,0.297687861,0.315028902,0.346820809,0.36416185
https://colorcodedlyrics.com/day6-man-movie,Man In A Movie,283,0.116607774,0.176678445,0.229681979,0.286219081,0.339222615,0.360424028,0.385159011,0.402826855
https://colorcodedlyrics.com/day6-mind-isanghage-gyesog-ilae-final-ver,이상하게 계속 이래,312,0.153846154,0.230769231,0.342948718,0.400641026,0.416666667,0.487179487,0.493589744,0.506410256
https://colorcodedlyrics.com/day6-my-day,My Day,157,0.140127389,0.210191083,0.299363057,0.388535032,0.394904459,0.420382166,0.420382166,0.426751592
https://colorcodedlyrics.com/day6-out-of-my-mind-isanghage-gyesog-ilae,이상하게 계속 이래,313,0.156549521,0.226837061,0.341853035,0.399361022,0.418530351,0.482428115,0.495207668,0.511182109
https://colorcodedlyrics.com/day6-pour-ssodajinda,쏟아진다,243,0.111111111,0.189300412,0.312757202,0.349794239,0.395061728,0.46090535,0.477366255,0.510288066
https://colorcodedlyrics.com/day6-say-wow,Say Wow,271,0.099630996,0.191881919,0.302583026,0.339483395,0.343173432,0.383763838,0.402214022,0.41697417
https://colorcodedlyrics.com/day6-sing-me,Sing Me,350,0.108571429,0.148571429,0.291428571,0.46,0.485714286,0.491428571,0.502857143,0.514285714
https://colorcodedlyrics.com/day6-smile-bandeusi-usneunda,반드시 웃는다,197,0.050761421,0.131979695,0.253807107,0.294416244,0.319796954,0.365482234,0.375634518,0.395939086
https://colorcodedlyrics.com/day6-surprise-nollae,놀래!,200,0.09,0.17,0.195,0.245,0.27,0.305,0.32,0.33
https://colorcodedlyrics.com/day6-wait-wae,아 왜,272,0.095588235,0.147058824,0.213235294,0.283088235,0.323529412,0.397058824,0.408088235,0.411764706
https://colorcodedlyrics.com/dazzling-red-this-person-isalam,이사람,361,0.155124654,0.202216066,0.254847645,0.349030471,0.385041551,0.429362881,0.434903047,0.479224377
https://colorcodedlyrics.com/dbsk-dongbangsingi-love-in-the-ice-korean-version,Love in the Ice,292,0.136986301,0.195205479,0.22260274,0.304794521,0.321917808,0.363013699,0.380136986,0.397260274
https://colorcodedlyrics.com/dbsk-dongbangsingi-phantom-h,Phantom 환영(幻影)<strong></strong>,233,0.107296137,0.180257511,0.236051502,0.30472103,0.356223176,0.399141631,0.420600858,0.429184549
https://colorcodedlyrics.com/dbsk-dongbangsingi-ten-10-years,TEN (10 YEARS),188,0.127659574,0.223404255,0.276595745,0.324468085,0.372340426,0.39893617,0.409574468,0.409574468
https://colorcodedlyrics.com/dbsk-noeul-balaboda-look-at-the-glow-picture-of-you-cc-lyrics,노을..바라보다(Picture of You),330,0.142424242,0.2,0.23030303,0.333333333,0.381818182,0.412121212,0.412121212,0.427272727
https://colorcodedlyrics.com/dbskdongbangsingi-are-you-a-good-girl-cc-lyrics,DBSK/동방신기 &#8211; Are You a Good Girl (CC Lyrics),300,0.163333333,0.193333333,0.28,0.35,0.37,0.41,0.416666667,0.42
https://colorcodedlyrics.com/dbsktvxq-onon-cc-lyrics,TVXQ (동방신기) &#8211; ON&#038;ON,302,0.092715232,0.208609272,0.254966887,0.301324503,0.324503311,0.374172185,0.387417219,0.397350993
